doi;hal;ads_ok;ads_ko;ma_ok;xref_ok;xref_ko;scigraph;elsevier;plos;ma_ko
10.1088/1748-0221/13/01/c01049;;;;;;;;;;1
10.4028/www.scientific.net/msf.905.52;1;;;1;;;;;;
10.1016/j.apcata.2017.10.007;;;;1;;;;1;;1
10.1016/j.ica.2017.06.055;;;;1;;;;1;;1
10.1016/j.carbon.2018.01.086;1;;;1;;;;1;;1
10.1016/j.apcatb.2018.01.064;;;;1;;;;1;;1
10.2210/pdb6bkj/pdb;;;;1;;;;;;
10.1021/acs.inorgchem.7b02896;;;;1;;;;;;1
10.1021/acs.biomac.7b01420;;;;1;;;;;;1
10.1016/j.jallcom.2018.02.089;1;;;1;;;;1;;1
10.1016/j.jallcom.2018.02.201;;;;1;;;;1;;1
10.1016/j.apenergy.2018.03.133;;;;1;;;;1;;1
10.1016/j.mcat.2018.02.011;;;;1;;;;1;;1
10.1016/j.marpetgeo.2018.05.002;;;;1;;;;1;;1
10.1016/j.jmb.2018.05.008;;;;1;;;;1;;1
10.1016/j.str.2018.01.005;;;;1;;;;1;;1
10.1016/j.jallcom.2018.06.097;;;;1;;;;1;;1
10.1016/j.saa.2018.05.070;;;;1;;;;1;;1
10.1016/j.envpol.2018.05.045;1;;;1;;;;1;;1
10.1016/j.jnucmat.2018.04.034;;;;1;;;;1;;1
10.1016/j.bbabio.2018.04.007;;;;1;;;;1;;1
10.1016/j.ijplas.2018.06.003;1;;;1;;;;1;;1
10.1016/j.scriptamat.2018.08.001;;;;1;;;;1;;1
10.1021/acs.est.8b02027;;;;1;;;;;;1
10.1088/1748-0221/13/01/c01046;;;;;;;;;;1
10.1103/physrevb.97.184103;;;;;;;;;;1
10.1107/s205979831800952x;;;;;;;;;;1
10.1364/optica.5.001516;;;;;;;;;;1
10.1107/s1600577518012675;;;;;;;;;;1
10.1103/physrevmaterials.2.114401;;;;;;;;;;1
10.1017/s1431927618013053;;;;;;;;;;1
10.1017/s1431927618013028;;;;;;;;;;1
10.1103/physrevaccelbeams.21.081001;;;;;;;;;;1
10.1103/physrevb.98.054105;;;;;;;;;;1
10.1017/s143192761801406x;;;;;;;;;;1
10.1103/physrevb.98.104424;;;;;;;;;;1
10.1103/physrevc.97.065205;;;;;;;;;;1
10.1103/physrevx.8.031059;;;;;;;;;;1
10.1017/s1431927618012837;;;;;;;;;;1
10.1103/physrevb.98.035102;;;;;;;;;;1
10.1017/s1431927618012758;;;;;;;;;;1
10.1103/physrevb.97.235148;;;;;;;;;;1
10.1103/physrevb.98.214104;;;;;;;;;;1
10.1103/physrevmaterials.2.085603;;;;;;;;;;1
10.1103/physrevmaterials.2.084801;;;;;;;;;;1
10.1103/physrevb.98.214305;;;;;;;;;;1
10.1103/physreva.98.053813;;;;;;;;;;1
10.1103/revmodphys.90.025007;;;;;;;;;;1
10.1107/s2059798318012391;;;;;;;;;;1
10.1017/s1431927618013193;;;;;;;;;;1
10.1103/physrevmaterials.2.106001;;;;;;;;;;1
10.1107/s1600576718011287;;;;;;;;;;1
10.1103/physrevb.98.224308;;;;;;;;;;1
10.1017/s143192761801379x;;;;;;;;;;1
10.1107/s2053230x1801110x;;;;;;;;;;1
10.1088/1748-0221/13/12/c12008;;;;;;;;;;1
10.1103/physrevb.98.024204;;;;;;;;;;1
10.1103/physrevb.98.104422;;;;;;;;;;1
10.1017/s1431927618014435;;;;;;;;;;1
10.1103/physrevb.98.144115;;;;;;;;;;1
10.1107/s2059798318014146;;;;;;;;;;1
10.1103/physrevmaterials.2.093405;;;;;;;;;;1
10.1103/physrevb.98.014104;;;;;;;;;;1
10.1103/physrevb.98.115143;;;;;;;;;;1
10.1017/s1431927618012539;;;;;;;;;;1
10.1103/physrevb.98.020101;;;;;;;;;;1
10.1103/physrevb.98.115116;;;;;;;;;;1
10.1107/s2053230x18009809;;;;;;;;;;1
10.1017/s143192761801382x;;;;;;;;;;1
10.1107/s1600577518011165;;;;;;;;;;1
10.1017/s1431927618014319;;;;;;;;;;1
10.1017/s1431927618012680;;;;;;;;;;1
10.1103/physrevb.98.014429;;;;;;;;;;1
10.1107/s2053230x18010282;;;;;;;;;;1
10.1107/s160057751801247x;;;;;;;;;;1
10.1017/s1431927618013533;;;;;;;;;;1
10.1107/s2053230x18012992;;;;;;;;;;1
10.1016/b978-0-08-102073-9.00019-9;;;;;;;;1;;1
10.1103/physrevmaterials.2.045604;;;;;;;;;;1
10.1103/physrevb.98.014202;1;;;;;;;;;1
10.1107/s2053230x18015273;;;;;;;;;;1
10.1134/s002247661806015x;;;;;;;;;;1
10.1595/205651318x15234323420569;;;;;;;;;;1
10.1088/1361-648x/aadc95;;;;;;;;;;1
10.1103/physrevb.98.235146;;;;;;;;;;1
10.1017/s1431927618014150;;;;;;;;;;1
10.1017/s1431927618014198;;;;;;;;;;1
10.1017/s1431927618013983;;;;;;;;;;1
10.1017/s1431927618013557;;;;;;;;;;1
10.1103/physrevaccelbeams.21.073001;;;;;;;;;;1
10.1039/c7pp00307b;;;;1;;;;;;
10.23919/epe17ecceeurope.2017.8099046;;;;1;;;;;;
10.1088/1361-648x/aac188;;;;1;;;;;;
10.1039/c7cp04880g;1;;;1;;;;;;
10.2210/pdb5xvi/pdb;;;;1;;;;;;
10.1103/physrevb.97.245130;;;;1;;;;;;
10.1039/c8cp01309h;;;;1;;;;;;
10.1134/s1063783418040340;;;;1;;;;;;
10.1039/c7cc09113c;;;;1;;;;;;
10.1107/s205252061700498x;;;;1;;;;;;
10.1039/c8tc00053k;;;;1;;;;;;
10.1107/s2053230x18008488;;;;1;;;;;;
10.1107/s2053229618001845;;;;1;;;;;;
10.1107/s1600576717017150;1;;;1;;;;;;
10.1039/c7fd00155j;;;;1;;;;;;
10.1039/c7en00817a;;;;1;;;;;;
10.1107/s1600576717014558;1;;;1;;;;;;
10.1074/jbc.m117.817031;;;;1;;;;;;
10.1074/jbc.ra117.001289;;;;1;;;;;;
10.1039/c7cp07004g;;;;1;;;;;;
10.1016/b978-0-12-811301-1.00006-x;;;;1;;;;1;;
10.1107/s1600577518001662;;;;1;;;;;;
10.1039/c7nr03875e;1;;;1;;;;;;
10.1107/s2053230x18009093;;;;1;;;;;;
10.1039/c8cp04355h;;;;1;;;;;;
10.1107/s1600576717003636;;;;1;;;;;;
10.1107/s2056989018012161;;;;1;;;;;;
10.7566/jpsj.87.013706;;;;1;;;;;;
10.1107/s2059798317017132;;;;1;;;;;;
10.1039/c7mt00299h;;;;1;;;;;;
10.1039/c7cc08003d;;;;1;;;;;;
10.1016/j.gca.2018.01.005;;;;1;;;;1;;1
10.1074/jbc.ra118.001803;;;;1;;;;;;
10.1107/s2059798318004576;;;;1;;;;;;
10.1039/c7lc00824d;;;;1;;;;;;
10.1103/physrevb.98.081116;;;;1;;;;;;
10.1042/bcj20160846;;;;1;;;;;;
10.1113/jp275579;;;;1;;;;;;
10.1039/c7nr07990g;;;;1;;;;;;
10.1107/s160057671800417x;;;;1;;;;;;
10.1039/c8gc01531g;1;;;1;;;;;;
10.7567/apex.11.071402;;;;1;;;;;;
10.1039/c7nj04626j;;;;1;;;;;;
10.1109/isbi.2018.8363585;;;;1;;;;;;
10.1107/s1600576717017411;;;;1;;;;;;
10.1039/c7cp07840d;;;;1;;;;;;
10.1039/c7sm02129a;;;;1;;;;;;
10.1074/jbc.ra117.000764;;;;1;;;;;;
10.1134/s0023158418020131;;;;1;;;;;;
10.1103/physrevb.97.100504;;;;1;;;;;;
10.1016/b978-0-12-811301-1.00005-8;;;;1;;;;1;;
10.1039/c8ce00617b;;;;1;;;;;;
10.1107/s1600577518003788;;;;1;;;;;;
10.1016/b978-0-12-809453-2.00012-8;;;;1;;;;1;;
10.1039/c7sc02815f;;;;1;;;;;;
10.1039/c8ce01183d;;;;1;;;;;;
10.1002/2017jb014510;;;;1;;;;;;
10.1107/s2053273318001419;;;;1;;;;;;
10.1039/c8ra00198g;;;;1;;;;;;
10.1107/s1600576718001450;;;;1;;;;;;
10.1107/s1600576718001772;;;;1;;;;;;
10.1039/c8ja90005a;;;;1;;;;;;
10.7554/elife.29985;;;;1;;;;;;
10.1109/tns.2017.2655366;;;;1;;;;;;
10.1107/s2059798317013171;;;;1;;;;;;
10.1103/physrevb.97.224303;;;;1;;;;;;
10.1039/c7ta09150h;;;;1;;;;;;
10.1039/c7dt04146b;;;;1;;;;;;
10.1107/s1600576718001930;;;;1;;;;;;
10.1107/s2059798317016709;;;;1;;;;;;
10.1039/c8py00742j;;;;1;;;;;;
10.3103/s1062873818030310;;;;1;;;;;;
10.1039/c7ce02074k;;;;1;;;;;;
10.1107/s2053229618001705;;;;1;;;;;;
10.1039/c8cc02187b;;;;1;;;;;;
10.1107/s1600577518003028;;;;1;;;;;;
10.1103/physrevb.97.174427;;;;1;;;;;;
10.1039/c8dt01895b;;;;1;;;;;;
10.1103/physrevx.8.021004;;;;1;;;;;;
10.1128/aem.02695-17;;;;1;;;;;;
10.1103/physrevb.97.014501;;;;1;;;;;;
10.1107/s2059798318006356;;;;1;;;;;;
10.1107/s1600577517017192;;;;1;;;;;;
10.1346/ccmn.2017.064065;;;;1;;;;;;
10.1039/c7sm02174g;;;;1;;;;;;
10.1107/s2059798317017491;;;;1;;;;;;
10.1107/s1600576718006374;;;;1;;;;;;
10.1107/s1600577518001200;;;;1;;;;;;
10.1107/s1600577518000607;;;;1;;;;;;
10.1103/physrevb.98.205108;;;;1;;;;;;
10.1128/mbio.01894-18;;;;1;;;;;;
10.1039/c8tc04595j;1;;;1;;;;;;
10.1039/c8ra06712k;;;;1;;;;;;
10.1103/physrevlett.121.038101;;;;1;;;;;;
10.1074/jbc.ra118.004170;;;;1;;;;;;
10.1039/c8ce00897c;;;;1;;;;;;
10.2210/pdb6g7w/pdb;;;;1;;;;;;
10.1134/s0022476618070272;;;;1;;;;;;
10.1039/c8cp01696h;;;;1;;;;;;
10.1039/c8dt02419g;;;;1;;;;;;
10.1103/physrevb.97.214436;;;;1;;;;;;
10.1107/s2052520618014968;;;;1;;;;;;
10.1039/c8dt03607a;;;;1;;;;;;
10.1107/s1600576718014462;;;;1;;;;;;
10.1134/s1063774518040119;;;;1;;;;;;
10.1107/s1600576718011378;;;;1;;;;;;
10.1039/c8cp05744c;;;;1;;;;;;
10.1103/physrevb.98.014431;;;;1;;;;;;
10.1039/c8cp03761b;;;;1;;;;;;
10.1039/c8cp05308a;;;;1;;;;;;
10.1039/c8ja90039f;;;;1;;;;;;
10.1039/c8ce01351a;;;;1;;;;;;
10.1039/c8ra05601c;1;;;1;;;;;;
10.1107/s2053273318012615;;;;1;;;;;;
10.1128/msphere.00331-18;;;;1;;;;;;
10.1107/s1600577518013838;;;;1;;;;;;
10.1021/jacs.8b03505;;;;1;;;;;;1
10.1039/c8dt03654c;;;;1;;;;;;
10.1039/c8mt00160j;;;;1;;;;;;
10.1039/c8cp02271b;;;;1;;;;;;
10.1039/c8ta04744h;1;;;1;;;;;;
10.1002/2017jb014807;;;;1;;;;;;
10.1107/s1600576718011317;;;;1;;;;;;
10.1107/s2059798318010628;;;;1;;;;;;
10.1134/s0022476618070107;;;;1;;;;;;
10.1107/s2053230x18016217;;;;1;;;;;;
10.1128/jvi.00413-18;;;;1;;;;;;
10.1364/ome.8.001650;;;;1;;;;;;
10.1107/s2053230x1800537x;;;;1;;;;;;
10.1107/s1600576718007811;;;;1;;;;;;
10.1074/jbc.ra118.004227;;;;1;;;;1;;
10.1039/c8dt02521e;;;;1;;;;;;
10.1134/s1027451018030084;;;;1;;;;;;
10.1128/mbio.01914-18;;;;1;;;;;;
10.7554/elife.38356;;;;1;;;;;;
10.1074/jbc.ra118.002291;;;;1;;;;;;
10.1039/c8cc05206a;;;;1;;;;;;
10.1107/s1600577518010354;;;;1;;;;;;
10.2210/pdb6hfe/pdb;;;;1;;;;;;
10.1039/c8cy00806j;1;;;1;;;;;;
10.1039/c8sm01167b;;;;1;;;;;;
10.1039/c8cp03756f;;;;1;;;;;;
10.1128/jvi.01119-18;;;;1;;;;;;
10.1039/c8nr05299a;;;;1;;;;;;
10.1039/c8dt01780h;;;;1;;;;;;
10.1039/c8sm01638k;;;;1;;;;;;
10.1039/c8cc03013h;;;;1;;;;;;
10.1074/jbc.ra117.000733;;;;1;;;;;;
10.1016/j.ultsonch.2017.09.033;;;;1;;;;1;;1
10.1016/j.apsusc.2018.03.207;;;;1;;;;1;;1
10.1016/j.apcatb.2018.03.029;;;;1;;;;1;;1
10.1016/j.molcel.2018.02.023;;;;1;;;;1;;1
10.1016/j.ijthermalsci.2018.05.009;;;;1;;;;1;;1
10.1016/j.micromeso.2017.08.009;;;;1;;;;1;;1
10.1016/j.materresbull.2018.06.019;;;;1;;;;1;;1
10.1016/j.jmmm.2018.01.086;;;;1;;;;1;;1
10.1021/acsami.8b04711;;;;1;;;;;;1
10.1088/2057-1976/aad570;;;;1;;;;1;;1
10.1021/acscatal.8b01421;;;;1;;;;;;1
10.1016/j.scriptamat.2018.07.045;;;;1;;;;1;;1
10.1016/j.lithos.2018.05.025;;;;1;;;;1;;1
10.1016/j.str.2018.05.007;;;;1;;;;1;;1
10.1016/j.nima.2018.06.024;;;;1;;;;1;;1
10.1016/j.bbabio.2018.02.002;;;;1;;;;1;;1
10.1016/j.jmb.2018.06.047;;;;1;;;;1;;1
10.1073/pnas.1800609115;;;;1;;;;;;1
10.1038/s41467-018-05593-8;;;;1;;;1;;;1
10.3389/fenrg.2018.00059;;;;1;;;;;;1
10.1016/j.procir.2018.08.054;;;;1;;;;1;;1
10.1021/acs.inorgchem.8b01674;;;;1;;;;;;1
10.1021/acs.jpcc.8b05977;;;;1;;;;;;1
10.1038/s41598-018-30545-z;;;;1;;;1;;;1
10.1140/epjc/s10052-018-6080-x;;;;1;;;;;;1
10.1038/s42003-018-0132-5;;;;1;;;1;;;1
10.1021/acs.nanolett.8b02957;;;;1;;;;;;1
10.1016/j.electacta.2018.08.031;;;;1;;;;1;;1
10.1016/j.catcom.2018.08.022;1;;;1;;;;1;;1
10.1016/j.ejmech.2018.08.096;;;;1;;;;1;;1
10.1016/j.bbagen.2018.09.004;;;;1;;;;1;;1
10.1016/j.polymer.2018.09.037;;;;1;;;;1;;1
10.1016/j.actamat.2018.08.032;;;;1;;;;1;;1
10.1016/j.clay.2018.09.029;;;;1;;;;1;;1
10.1371/journal.pone.0204261;;;;1;;;;;1;1
10.1038/s41467-018-06702-3;;;;1;;;1;;;1
10.1016/j.mne.2018.10.001;1;;;1;;;;1;;1
10.1007/978-3-030-00368-5_12;;;;1;;;1;;;1
10.1016/j.molcel.2018.09.027;1;;;1;;;;1;;1
10.1117/12.2319833;;;;1;;;;;;1
10.1021/jacs.8b10343;;;;1;;;;;;1
10.1088/1361-648x/aae501;;;;1;;;;1;;
10.1107/s1600576718013936;;;;1;;;;;;
10.1039/c8ta05735d;;;;1;;;;;;
10.1074/jbc.ra118.004767;;;;1;;;;;;
10.1134/s1063774518040144;;;;1;;;;;;
10.1039/c8dt01799a;;;;1;;;;;;
10.7554/elife.37774;;;;1;;;;;;
10.2210/pdb6cuj/pdb;;;;1;;;;;1;
10.1039/c8cs00373d;;;;1;;;;;;
10.2210/pdb6evl/pdb;;;;1;;;;;;
10.1039/c8nj04036b;;;;1;;;;;;
10.1364/optica.5.001521;;;;1;;;;;;
10.1029/2017gc007322;;;;1;;;;;;
10.1080/0889311x.2017.1386182;;;;1;;;;;;
10.1029/2018gl079950;;;;1;;;;;;
10.1039/c8cp02481b;;;;1;;;;;;
10.1039/c8sm01115j;;;;1;;;;;;
10.1007/s10934-016-0292-y;;;;;;;1;;;1
10.1007/s11661-017-4415-0;;;;;;;1;;;1
10.1007/s13280-017-0973-z;;;;;;;1;;;1
10.1038/nphys3914;;;;;;;1;;;1
10.1017/s1431927618014186;;;;;;;;;;1
10.1017/s1431927618014307;;;;;;;;;;1
10.1017/s1431927618013685;;;;;;;;;;1
10.1103/physrevb.97.020510;;;;;;;;;;1
10.1103/physreva.95.063822;;;;;;;;;;1
10.1103/physrevaccelbeams.20.033201;;;;;;;;;;1
10.1103/physrevb.95.214412;;;;;;;;;;1
10.1103/physrevb.95.144103;1;;;;;;;;;1
10.1103/physrevaccelbeams.20.023501;;;;;;;;;;1
10.1103/physrevb.95.224402;;;;;;;;;;1
10.1103/physrevb.95.180102;;;;;;;;;;1
10.1016/b978-1-78548-215-1.50002-0;;;;;;;;1;;1
10.1107/s1600577517002405;;;;;;;;;;1
10.1103/physrevb.98.134102;;;;;;;;;;1
10.1103/physrevb.95.085412;;;;;;;;;;1
10.1103/physrevb.95.235129;;;;;;;;;;1
10.1103/physrevb.95.174434;;;;;;;;;;1
10.1103/physrevb.95.054406;;;;;;;;;;1
10.1103/physreve.95.062601;;;;;;;;;;1
10.1103/physrevb.95.155413;;;;;;;;;;1
10.1103/physrevb.95.235161;;;;;;;;;;1
10.1103/physrevb.95.224422;;;;;;;;;;1
10.1103/physrevb.95.064102;;;;;;;;;;1
10.1103/physrevb.95.195142;;;;;;;;;;1
10.1103/physrevb.95.205429;;;;;;;;;;1
10.1016/b978-0-12-409547-2.12489-8;;;;;;;;1;;1
10.3221/igf-esis.41.26;;;;;;;;;;1
10.1088/1748-0221/13/05/c05014;;;;;;;;;;1
10.1103/physrevb.95.020413;;;;;;;;;;1
10.1103/physrevb.95.195150;;;;;;;;;;1
10.1103/physrevb.95.064424;;;;;;;;;;1
10.1103/physrevb.95.024110;;;;;;;;;;1
10.1103/physrevb.95.094517;;;;;;;;;;1
10.1103/physrevb.95.235147;;;;;;;;;;1
10.1103/physrevb.95.020104;;;;;;;;;;1
10.1017/s0885715616000701;;;;;;;;;;1
10.3221/igf-esis.41.28;;;;;;;;;;1
10.1103/physrevb.95.064514;;;;;;;;;;1
10.1103/physrevb.95.245103;;;;;;;;;;1
10.1107/s2059798317002534;;;;;;;;;;1
10.1016/b978-0-12-803581-8.10207-3;;;;;;;;1;;1
10.1107/s205979831800517x;;;;;;;;;;1
10.1364/optica.4.000492;;;;;;;;;;1
10.1103/physrevaccelbeams.20.091001;;;;;;;;;;1
10.1103/physrevb.96.024408;;;;;;;;;;1
10.1107/s1600577517012255;;;;;;;;;;1
10.1103/physrevaccelbeams.20.111002;;;;;;;;;;1
10.1103/physrevb.96.045108;;;;;;;;;;1
10.1016/b978-0-12-409547-2.13747-3;;;;;;;;1;;1
10.1103/physrevb.96.045303;;;;;;;;;;1
10.1103/physrevb.96.014520;;;;;;;;;;1
10.1103/physrevb.96.115117;;;;;;;;;;1
10.1017/s0885715617000082;;;;;;;;;;1
10.1103/physrevb.97.035106;;;;;;;;;;1
10.1107/s2059798317008774;;;;;;;;;;1
10.1107/s1600577517009158;;;;;;;;;;1
10.1103/physrevb.96.155444;;;;;;;;;;1
10.1103/physrevlett.119.253902;;;;;;;;;;1
10.1103/physrevb.96.174410;;;;;;;;;;1
10.1016/b978-0-12-409547-2.12899-9;;;;;;;;1;;1
10.1103/physrevb.96.020409;;;;;;;;;;1
10.1103/physrevb.96.045133;;;;;;;;;;1
10.1103/physrevb.96.195137;;;;;;;;;;1
10.1016/b978-0-12-409547-2.14224-6;;;;;;;;1;;1
10.1128/mbio.01412-17;;;;;;;;;;1
10.1103/physrevaccelbeams.20.101002;;;;;;;;;;1
10.1103/physrevb.96.184204;;;;;;;;;;1
10.1017/s0885715617000148;;;;;;;;;;1
10.1103/physreve.96.052113;;;;;;;;;;1
10.1103/physrevb.96.064414;;;;;;;;;;1
10.1107/s1600577517012000;;;;;;;;;;1
10.1103/physrevmaterials.1.052003;;;;;;;;;;1
10.1016/b978-0-12-803581-8.09375-9;;;;;;;;1;;1
10.1103/physrevaccelbeams.20.082802;;;;;;;;;;1
10.1103/physrevmaterials.1.074603;;;;;;;;;;1
10.1103/physrevb.96.134405;;;;;;;;;;1
10.17957/tpmj/17.3904;;;;;;;;;;1
10.1103/physrevb.96.104111;;;;;;;;;;1
10.1088/1748-0221/12/09/t09008;;;;;;;;;;1
10.1103/physreve.96.013319;;;;;;;;;;1
10.2147/ijn.s140368;;;;;;;;;;1
10.1134/s1063774517060050;;;;;;;;;;1
10.1103/physrevaccelbeams.20.064801;;;;;;;;;;1
10.1103/physrevb.96.035426;;;;;;;;;;1
10.1107/s205979831700866x;;;;;;;;;;1
10.1103/physrevmaterials.2.055002;;;;;;;;;;1
10.1103/physrevb.96.024417;;;;;;;;;;1
10.1103/physrevb.98.224423;;;;;;;;;;1
10.1017/s1431927618014423;;;;;;;;;;1
10.1017/s1431927618014034;;;;;;;;;;1
10.1017/s1431927618014836;;;;;;;;;;1
10.1038/nbt.3994;;;;;;;1;;;1
10.1007/s11837-018-2777-4;1;;;1;;;1;;;1
10.1073/pnas.1711512115;;;;1;;;;;;1
10.1021/acs.langmuir.8b00271;;;;1;;;;;;1
10.1038/s41598-018-27051-7;;;;1;;;1;1;;1
10.1371/journal.pone.0200746;;;;1;;;;;1;1
10.1016/j.corsci.2018.06.040;;;;1;;;;1;;1
10.1016/j.apsusc.2018.06.303;1;;;1;;;;1;;1
10.1016/j.bioorg.2018.07.014;;;;1;;;;1;;1
10.1016/j.ejmech.2018.07.033;;;;1;;;;1;;1
10.1016/j.jaut.2018.04.004;;;;1;;;;1;;1
10.1016/j.jmb.2018.03.006;;;;1;;;;1;;1
10.1371/journal.pbio.2006357;;;;1;;;;;;1
10.1021/jacs.8b05139;;;;1;;;;;;1
10.1038/s41467-018-05967-y;;;;1;;;1;;;1
10.1021/acsnano.8b01822;;;;1;;;;;;1
10.1038/s41467-018-05644-0;;;;1;;;1;;;1
10.1038/s41467-018-05363-6;;;;1;;;1;;;1
10.1144/jgs2017-089;;;;1;;;;;;1
10.1107/s1600576718012748;;;;1;;;;;;
10.1107/s1600577518008858;;;;1;;;;;;
10.1107/s2059798318017886;;;;1;;;;;;
10.1103/physrevb.98.184516;;;;1;;;;;;
10.1039/c8cc07853j;;;;1;;;;;;
10.1039/c8nr02440e;1;;;1;;;;;;
10.1039/c8cp04607g;;;;1;;;;;;
10.1107/s1600576718010014;1;;;1;;;;1;;
10.1074/jbc.ra118.001774;;;;1;;;;;;
10.1039/c8cp01922c;;;;1;;;;;;
10.1194/jlr.m087106;;;;1;;;;;;
10.1103/physrevb.98.144507;;;;1;;;;;;
10.1107/s160057751801305x;;;;1;;;;;;
10.1134/s1023193518060113;;;;1;;;;;;
10.7554/elife.37122;;;;1;;;;;;
10.1107/s1600577518013383;;;;1;;;;;;
10.1039/c8ra05914d;;;;1;;;;;;
10.1109/tdmr.2018.2881418;;;;1;;;;;;
10.1039/c8dt01190g;;;;1;;;;;;
10.1103/physrevb.98.224413;;;;1;;;;;;
10.1107/s2059798318017503;;;;1;;;;;;
10.1039/c8dt02273a;;;;1;;;;;;
10.1134/s1063776118060031;;;;1;;;;;;
10.1039/c8cp05330h;;;;1;;;;;;
10.1029/2018je005582;;;;1;;;;;;
10.1107/s160057751800588x;;;;1;;;;;;
10.1074/jbc.ra118.003070;;;;1;;;;;;
10.1107/s1600577518013899;;;;1;;;;;;
10.1074/jbc.ra118.005405;;;;1;;;;;;
10.1074/jbc.ra117.000871;;;;1;;;;1;;
10.1039/c8ce01338a;;;;1;;;;;;
10.1074/jbc.ra118.004773;;;;1;;;;;;
10.1107/s1600576718006957;;;;1;;;;;;
10.1134/s0022476618070259;;;;1;;;;;;
10.1039/c8cp05884a;;;;1;;;;;;
10.1016/b978-0-12-813594-5.00005-9;;;;1;;;;1;;
10.1364/oe.26.032847;;;;1;;;;;;
10.1107/s1600576718010567;;;;1;;;;;;
10.1039/c8tc02447b;;;;1;;;;;;
10.1109/tns.2017.2784238;;;;1;;;;;;
10.1103/physrevlett.121.256101;1;;;1;;;;;;
10.1107/s1600577518006021;;;;1;;;;;;
10.1039/c7an01904a;;;;1;;;;;;
10.1039/c8ce01178h;;;;1;;;;;;
10.1039/c8dt01587b;;;;1;;;;;;
10.1039/c8cp03611j;;;;1;;;;;;
10.1107/s160057671801419x;;;;1;;;;;;
10.1039/c8dt01247d;;;;1;;;;;;
10.1039/c8cy01055b;;;;1;;;;;;
10.1039/c8cp03828g;;;;1;;;;;;
10.1039/c8ra05146a;;;;1;;;;;;
10.1103/physrevx.8.031014;;;;1;;;;;;
10.1109/tsm.2018.2871967;;;;1;;;;;;
10.1039/c8tc04315a;;;;1;;;;;;
10.1039/c8dt00860d;;;;1;;;;;;
10.1039/c8ta08973f;;;;1;;;;;;
10.1039/c8sm01174e;;;;1;;;;;;
10.1109/tps.2017.2775678;;;;1;;;;;;
10.1039/c8cc05428b;;;;1;;;;;;
10.1103/physrevapplied.10.054067;;;;1;;;;;;
10.1039/c8ja00140e;;;;1;;;;;;
10.1039/c8mt00149a;;;;1;;;;;;
10.1039/c8cp03080d;;;;1;;;;;;
10.1107/s1600576718010956;;;;1;;;;;;
10.1107/s160057671801556x;;;;1;;;;;;
10.1074/jbc.ra118.001929;;;;1;;;;;;
10.1017/s1431927618014496;1;;;1;;;;;;
10.1039/c8tc02464b;;;;1;;;;;;
10.1042/bcj20180172;;;;1;;;;;;
10.1039/c8cc01294f;;;;1;;;;;;
10.7554/elife.34995;;;;1;;;;;;
10.1134/s154747711807052x;;;;1;;;;;;
10.1128/aac.00097-18;;;;1;;;;;;
10.1074/jbc.ra118.003857;;;;1;;;;;;
10.1039/c8ja90030b;;;;1;;;;;;
10.1039/c8ta04748k;;;;1;;;;;;
10.1364/oe.26.023411;1;;;1;;;;;;
10.1039/c8tc01951g;;;;1;;;;;;
10.1039/c8en00386f;;;;1;;;;;;
10.1039/c8cp03987a;;;;1;;;;;;
10.1142/s0217979218400209;;;;1;;;;;;
10.1107/s1600576718014589;;;;1;;;;;;
10.1039/c8se00291f;;;;1;;;;;;
10.1107/s1600577518013218;;;;1;;;;;;
10.1039/c8dt00118a;;;;1;;;;;;
10.1039/c8nr07469k;;;;1;;;;;;
10.1039/c8ta03879a;;;;1;;;;;;
10.1039/c8cc05464a;;;;1;;;;;;
10.1107/s1600576718010786;;;;1;;;;;;
10.1107/s2052520618009812;;;;1;;;;;;
10.1074/jbc.ra118.002299;;;;1;;;;;;
10.1107/s2052252518012149;;;;1;;;;;;
10.1088/1361-665x/aacca4;;;;1;;;;;;
10.1134/s0036024418120178;;;;1;;;;;;
10.1039/c8ce00291f;;;;1;;;;;;
10.4028/www.scientific.net/ddf.386.149;;;;1;;;;;;
10.1039/c8ce01187g;;;;1;;;;;;
10.1107/s1600577518007907;;;;1;;;;;;
10.1109/intmag.2018.8508108;;;;1;;;;;;
10.1194/jlr.m079186;;;;1;;;;;;
10.1039/c8tc01204k;;;;1;;;;;;
10.1103/physrevb.98.125121;;;;1;;;;;;
10.2214/ajr.17.18286;;;;1;;;;;;
10.1107/s1600577518002679;;;;1;;;;;;
10.1107/s1600577518009487;;;;1;;;;;;
10.12693/aphyspola.133.1091;;;;1;;;;;;
10.1088/1361-648x/aaedf3;;;;1;;;;;;
10.1107/s1600577518006963;;;;1;;;;;;
10.1042/bcj20180486;;;;1;;;;;;
10.1039/c7cc06714c;;;;1;;;;;;
10.1016/b978-0-12-813910-3.00002-1;;;;1;;;;1;;
10.1134/s1063774518050231;;;;1;;;;;;
10.1134/s1063774518060068;;;;1;;;;;;
10.1039/c7cy02557b;;;;1;;;;;;
10.1107/s1600577518006203;;;;1;;;;1;;
10.1107/s1600576718005411;;;;1;;;;;;
10.1042/bsr20181072;;;;1;;;;;;
10.3103/s0027134918030141;;;;1;;;;;;
10.1042/etls20170138;;;;1;;;;;;
10.1103/physrevb.98.115157;;;;1;;;;;;
10.1109/eexpolytech.2018.8564376;;;;1;;;;;;
10.1103/physreve.98.032905;;;;1;;;;;;
10.1039/c8ra03279c;;;;1;;;;;;
